agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	hole_depth_va
USGS	433000089253501	CO-12/08E/24-0672	43.49998280	-89.42650820	F	NAD83	 786.60	.1	NGVD29		51.0
USGS	433001088273601	DG-12/17E/22-0253	43.50027278	-88.46010000	F	NAD83	 1000.00	10	NGVD29	190	190
USGS	433002087510601	OZ-12/22E/15-0453	43.50055458	-87.85175590	S	NAD83	 732.00	5	NGVD29	200	200
USGS	433002087592501	OZ-12/21E/16-0137	43.50055415	-87.99036990	F	NAD83	 873.00	5	NGVD29	159	159
USGS	433002088341101	DG-12/16E/22-0736	43.50054959	-88.56982430	F	NAD83	 920.00	10	NGVD29	236	236
USGS	433003087510501	OZ-12/22E/15-0055	43.50083236	-87.85147809	F	NAD83	 733.00	10	NGVD29	322	322
USGS	433003088015201	OZ-12/21E/18-0139	43.50083170	-88.03120390	F	NAD83	 894.00	5	NGVD29	210	210
USGS	433004088505001	DG-12/14E/20-0680	43.50110147	-88.84732960	F	NAD83	 915.00	10	NGVD29	158	158
USGS	433004089243201	CO-12/09E/22-0106	43.50109400	-89.40900790	F	NAD83	 825.00	10	NGVD29	237	237
USGS	433005088273201	DG-12/17E/15-0761	43.50138388	-88.45898890	F	NAD83	 1000.00	10	NGVD29	114	114
USGS	433005090380701	RI-12/02W/20-0064	43.50136420	-90.63540790	F	NAD83	 769.50	.1	NGVD29		38.0
USGS	433005090395001	RI-12/02W/06-0063	43.50136410	-90.66401920	F	NAD83	 774.00	.1	NGVD29		44.0
USGS	433007087503801	OZ-12/22E/15-0371	43.50194347	-87.84397790	F	NAD83	 743.00	5	NGVD29	83.0	83.0
USGS	433007087510601	OZ-12/22E/15-0057	43.50194345	-87.85175590	S	NAD83	 732.00	5	NGVD29	277	277
USGS	433008088094101	WN-12/19E/13-0388	43.50221984	-88.16148370	S	NAD83	 1011.00	10	NGVD29	255	255
USGS	433009088511201	DG-12/14E/20-0679	43.50249018	-88.85344089	F	NAD83	 908.00	10	NGVD29	143	143
USGS	433009089183801	CO-12/10E/16-0643	43.50248355	-89.31067290	S	NAD83	 810.00	10	NGVD29	200	200
USGS	433010088462001	DG-12/14E/13-0670	43.50276979	-88.77232800	F	NAD83	 950.00	10	NGVD29	158	158
USGS	433013088511501	DG-12/14E/17-0673	43.50360124	-88.85427430	F	NAD83	 905.00	10	NGVD29	128	128
USGS	433014088482801	DG-12/14E/15-0671	43.50388006	-88.80788440	F	NAD83	 975.00	10	NGVD29	125	125
USGS	433016088105001	WN-12/19E/13-0389	43.50444190	-88.18065070	F	NAD83	 1003.00	10	NGVD29	138	138
USGS	433016088304801	DG-12/17E/18-0764	43.50443880	-88.51343440	F	NAD83	 974.00	10	NGVD29	120	120
USGS	433017088330501	DG-12/16E/14-0130	43.50471629	-88.55149069	F	NAD83	 920.00	 10	NGVD29	800	800
USGS	433018088060301	WN-12/20E/16-0557	43.50499790	-88.10092720	F	NAD83	 902.00	10	NGVD29	211	211
USGS	433018088423501	DG-12/15E/16-0706	43.50499277	-88.70982689	F	NAD83	 885.00	10	NGVD29	117	117
USGS	433019088290401	DG-12/17E/17-0762	43.50527240	-88.48454500	F	NAD83	 940.00	10	NGVD29	71.0	71.0
USGS	433020088324301	DG-12/16E/14-0027	43.50554966	-88.54537949	F	NAD83	 920.00	10	NGVD29	1170	1170
USGS	433020088504201	DG-12/14E/17-0675	43.50554580	-88.84510740	F	NAD83	 915.00	10	NGVD29	139	139
USGS	433020088520801	DG-12/14E/18-0676	43.50554530	-88.86899680	S	NAD83	 890.00	10	NGVD29	110	110
USGS	433020088531301	DG-12/13E/13-0645	43.50693375	-88.88705280	F	NAD83	 885.00	10	NGVD29	147	147
USGS	433020088543501	DG-12/13E/13-0644	43.50554438	-88.90983100	F	NAD83	 890.00	10	NGVD29	111	111
USGS	433020090411901	VE-12/03W/24-0107	43.50553055	-90.68874160	T	NAD83	 860.00	10	NGVD29	308	308
USGS	433020090543401	CR-10/05W/01-0072	43.37192147	-90.90957290	F	NAD83	 1140.00	 10	NGVD29		
USGS	433021087573501	OZ-12/21E/14-0135	43.50583190	-87.95981370	F	NAD83	 850.00	5	NGVD29	81.0	81.0
USGS	433021089111401	CO-12/11E/16-0415	43.50581796	-89.18733710	F	NAD83	 920	 10	NGVD29	143	143
USGS	433022089312901	CO-12/08E/22-0127	43.50609330	-89.52484320	F	NAD83	 895.00	10	NGVD29	100	125
USGS	433023087504201	OZ-12/22E/15-0372	43.50638780	-87.84508900	F	NAD83	 732.00	5	NGVD29	75.0	75.0
USGS	433023088055801	WN-12/20E/15-0416	43.50638679	-88.09953830	S	NAD83	 905.00	5	NGVD29	400	400
USGS	433023088324301	DG-12/16E/14-0058	43.50638297	-88.54482390	F	NAD83	 900.00	10	NGVD29	550	550
USGS	433023090010301	SK-12/04E/21-0174	43.50637040	-90.01762590	S	NAD83	 1083.00	5	NGVD29	290	290
USGS	433024088504801	DG-12/14E/17-0674	43.50665688	-88.84677410	F	NAD83	 918.00	10	NGVD29	158	158
USGS	433024089171901	CO-12/10E/15-0553	43.50665029	-89.28872810	F	NAD83	 840.00	10	NGVD29	120	120
USGS	433025088003001	OZ-12/21E/17-0151	43.50694285	-88.00842580	F	NAD83	 920.00	5	NGVD29	342	342
USGS	433027089165101	CO-12/10E/14-0552	43.50748366	-89.28095020	F	NAD83	 812.00	10	NGVD29	82.0	82.0
USGS	433028088482001	DG-12/14E/15-1099	43.50776889	-88.80566220	F	NAD83	 952.90	.1	NGVD29		27.0
USGS	433028089314101	CO-12/08E/22-0605	43.50775996	-89.52817660	F	NAD83	 830.00	10	NGVD29	94.0	94.0
USGS	433030087583601	OZ-12/21E/15-0136	43.50833180	-87.97675850	F	NAD83	 923.00	5	NGVD29	315	315
USGS	433030090400501	RI-12/02W/19-0004	43.50830837	-90.66818590	T	NAD83	 770.00	10	NGVD29	350	350
USGS	433031088063801	WN-12/20E/16-0976	43.50861110	-88.11063889	1	NAD83	 965	  5	NGVD29	33	33
USGS	433031088132401	WN-12/19E/16-0380	43.50860826	-88.22342920	S	NAD83	 970.00	10	NGVD29	83.0	84.0
USGS	433031090405601	VE-12/03W/24-0111	43.50858608	-90.68235269	F	NAD83	 757.10	.1	NGVD29		38.0
USGS	433033088314401	DG-12/16E/13-0734	43.50916080	-88.52899040	F	NAD83	 990.00	10	NGVD29	130	130
USGS	433033089153001	CO-12/10E/13-0398	43.50915045	-89.25844980	F	NAD83	 860.00	10	NGVD29	104	104
USGS	433034088595801	DG-12/13E/18-1012	43.50943116	-88.99955519	S	NAD83	 920.00	10	NGVD29	105	105
USGS	433035088564101	DG-12/13E/16-0158	43.51637657	-88.94899860	F	NAD83	 900.00	10	NGVD29	74.0	74.0
USGS	433036088000901	OZ-12/21E/17-0138	43.50999839	-88.00259240	F	NAD83	 904.00	10	NGVD29	158	158
USGS	433036088473001	DG-12/14E/14-1111	43.50999135	-88.79177300	F	NAD83	 970	5	NGVD29	90	90
USGS	433036088481701	DG-12/14E/14-0026	43.50999106	-88.80482890	S	NAD83	 960.00	10	NGVD29	225	225
USGS	433036089363401	CO-12/08E/22-0623	43.50998217	-89.60956670	S	NAD83	 792.00	5	NGVD29	145	145
USGS	433036090322201	RI-12/01W/18-0034	43.50997560	-90.53957400	F	NAD83	 1290.00	 10	NGVD29	308	308
USGS	433038088265601	DG-12/17E/15-0759	43.51055044	-88.44898900	F	NAD83	 963.00	10	NGVD29	144	144
USGS	433038088341101	DG-12/15E/15-0705	43.51054930	-88.56982450	F	NAD83	 885.00	10	NGVD29	67.0	67.0
USGS	433038088431701	DG-12/15E/16-0244	43.51054806	-88.72149390	F	NAD83	 878.00	10	NGVD29	124	124
USGS	433038088452701	DG-12/15E/18-0708	43.51054766	-88.75760570	F	NAD83	 935.00	10	NGVD29	113	113
USGS	433039088423001	DG-12/15E/16-0707	43.51082590	-88.70843809	F	NAD83	 880.00	10	NGVD29	106	106
USGS	433041087494301	OZ-12/22E/14-0402	43.51138779	-87.82869980	F	NAD83	 700.00	5	NGVD29	103	103
USGS	433041088321501	DG-12/16E/13-0015	43.51138290	-88.53760170	F	NAD83	 924.00	10	NGVD29	1083	1083
USGS	433042089000301	DG-12/13E/18-0649	43.51165330	-89.00094410	F	NAD83	 925.00	10	NGVD29	95.0	95.0
USGS	433042089290101	CO-12/09E/18-0107	43.51164889	-89.48373150	F	NAD83	 790.00	10	NGVD29	22.0	22.0
USGS	433043089260101	DN-07/09E/33-0942	43.04416340	-89.43373110	S	NAD83	 860.00	5	NGVD29	880	880
USGS	433044089000001	DG-12/13E/18-1097	43.51220886	-89.00011080	F	NAD83	 924.10	.1	NGVD29		21.0
USGS	433044089000002	DG-12/13E/18-1098	43.51220886	-89.00011080	F	NAD83	 944.30	.1	NGVD29		50.0
USGS	433045087525501	OZ-12/22E/17-0156	43.51249870	-87.88203430	F	NAD83	 775.00	5	NGVD29	183	183
USGS	433045089463001	SK-12/06E/15-0153	43.51248209	-89.77512440	T	NAD83	 978.00	10	NGVD29	209	209
USGS	433046087473701	OZ-12/23E/18-0121	43.51277676	-87.79369910	F	NAD83	 588.00	5	NGVD29	102	102
USGS	433047088020101	OZ-12/21E/07-0396	43.51305370	-88.03370400	F	NAD83	 951.00	5	NGVD29	154	154
USGS	433047088043201	WN-12/20E/11-0547	43.51305347	-88.07564920	S	NAD83	 815.00	5	NGVD29	65.0	65.0
USGS	433047088543501	DG-12/13E/14-0646	43.51304419	-88.90983110	F	NAD83	 905.00	10	NGVD29	84.0	84.0
USGS	433048088273501	DG-12/17E/15-0760	43.51332805	-88.45982260	F	NAD83	 940.00	10	NGVD29	94.0	94.0
USGS	433048088303801	DG-12/17E/18-0116	43.51332750	-88.51065680	F	NAD83	 960.00	10	NGVD29	231	231
USGS	433049089045701	CO-12/12E/16-0189	43.51359678	-89.08261260	F	NAD83	 1045.00	10	NGVD29	200	200
USGS	433050087520601	OZ-12/22E/16-0382	43.51388760	-87.86842290	F	NAD83	 752.00	5	NGVD29	92.0	92.0
USGS	433050088571201	DG-12/13E/16-0647	43.51387650	-88.95344320	S	NAD83	 885.00	10	NGVD29	90.0	90.0
USGS	433050089041001	CO-12/12E/16-0184	43.51387470	-89.06955680	F	NAD83	 960.00	10	NGVD29	120	120
USGS	433052087562301	OZ-12/21E/12-0153	43.51444295	-87.93981330	F	NAD83	 857	  5	NGVD29	207	207
USGS	433052089073701	CO-12/11E/13-0194	43.51442959	-89.12705800	F	NAD83	 1000.00	10	NGVD29	80.0	80.0
USGS	433052089342301	CO-12/08E/17-0108	43.51442650	-89.57317730	F	NAD83	 823.00	10	NGVD29	278	278
USGS	433053088301901	DG-12/17E/18-0763	43.51471640	-88.50537900	F	NAD83	 978.00	10	NGVD29	140	140
USGS	433053088423001	DG-12/15E/16-1091	43.51471470	-88.70843820	S	NAD83	 872.30	 .1	NGVD29	18.0	18.0
USGS	433055088265101	DG-12/17E/10-0134	43.51527257	-88.44760020	F	NAD83	 940.00	10	NGVD29	160	160
USGS	433055088285101	DG-12/17E/08-0236	43.51527220	-88.48093410	F	NAD83	 950.00	10	NGVD29	126	126
USGS	433055088321101	DG-12/16E/14-0735	43.51527170	-88.53649070	S	NAD83	 895.00	10	NGVD29	165	165
USGS	433055089523001	SK-12/04E/14-0181	43.51525956	-89.87512500	F	NAD83	 1008.00	10	NGVD29	43.1	43.1
USGS	433055090012101	IW-07/04E/21-0134	43.06555100	-90.02262360	F	NAD83	 1020.00	 10	NGVD29	310	310
USGS	433056087535501	OZ-12/22E/08-0185	43.51555417	-87.89870140	S	NAD83	 773.00	5	NGVD29	123	123
USGS	433056088191001	WN-12/18E/10-0138	43.51555169	-88.31954220	F	NAD83	 1060.00	10	NGVD29	205	205
USGS	433056088301901	DG-12/17E/07-0754	43.51554975	-88.50537900	F	NAD83	 960.00	10	NGVD29	224	224
USGS	433057088193201	WN-12/18E/10-0074	43.51582940	-88.32565340	S	NAD83	 1050.00	10	NGVD29		
USGS	433057088270201	DG-12/17E/10-0111	43.51582809	-88.45065580	F	NAD83	 930.00	10	NGVD29	120	120
USGS	433058088590001	DG-12/13E/17-0648	43.51609800	-88.98344380	S	NAD83	 905.00	10	NGVD29	108	108
USGS	433059088512301	DG-12/14E/17-0672	43.51637860	-88.85649670	F	NAD83	 950.00	10	NGVD29	143	143
USGS	433100088031101	WN-12/20E/12-0551	43.51666465	-88.05314880	F	NAD83	 840.00	10	NGVD29	107	107
USGS	433100089060101	CO-12/12E/07-0172	43.51665208	-89.10039080	F	NAD83	 990.00	10	NGVD29	120	120
USGS	433101087473701	OZ-12/23E/07-0120	43.51694335	-87.79369910	F	NAD83	 591.00	5	NGVD29	106	106
USGS	433101088304901	DG-12/17E/07-0755	43.51693850	-88.51371250	F	NAD83	 1020.00	10	NGVD29	240	240
USGS	433102088582901	DG-12/13E/08-0197	43.51720930	-88.97483250	F	NAD83	 900.00	10	NGVD29	138	138
USGS	433103088104701	WN-12/19E/25-0402	43.51749720	-88.17981750	F	NAD83	 1000.00	5	NGVD29	507	507
USGS	433103088581301	DG-12/13E/08-0640	43.51748718	-88.97038800	S	NAD83	 900.00	10	NGVD29	145	145
USGS	433103089000201	DG-12/13E/07-0639	43.51748650	-89.00066639	F	NAD83	 970.00	10	NGVD29	155	155
USGS	433103089093501	CO-12/11E/11-0414	43.51748470	-89.15983660	F	NAD83	 920.00	10	NGVD29	144	144
USGS	433103089263101	CO-12/09E/16-0377	43.51748240	-89.44206420	F	NAD83	 810.00	10	NGVD29	185	185
USGS	433104088512701	DG-12/14E/08-0668	43.51776740	-88.85760790	F	NAD83	 950.00	10	NGVD29	142	142
USGS	433104088573301	DG-12/13E/09-0641	43.51776520	-88.95927660	F	NAD83	 890.00	10	NGVD29	90.0	90.0
USGS	433105088270201	DG-12/17E/15-0125	43.50943930	-88.45121119	F	NAD83	 985.00	10	NGVD29	200	200
USGS	433106087572701	OZ-12/21E/11-0133	43.51833170	-87.95759150	F	NAD83	 892.00	5	NGVD29	175	175
USGS	433107088270001	DG-12/17E/10-0136	43.51860580	-88.45010030	F	NAD83	 938.00	 10	NGVD29	875	875
USGS	433107088270002	DG-12/17E/10-0129	43.51860580	-88.45010030	F	NAD83	 938.00	10	NGVD29	115	115
USGS	433108088270001	DG-12/17E/15-0252	43.51388367	-88.45176690	S	NAD83	 954.00	10	NGVD29	110	110
USGS	433108088533101	DG-12/13E/12-0643	43.51887776	-88.89205300	F	NAD83	 877.00	10	NGVD29	142	142
USGS	433108089290301	CO-12/09E/18-0610	43.51887099	-89.48428720	F	NAD83	 790.00	10	NGVD29	136	136
USGS	433109088031001	WN-12/20E/12-0376	43.51916460	-88.05287100	S	NAD83	 807.00	2.	NGVD29	141	141
USGS	433109088513901	DG-12/14E/08-0667	43.51915620	-88.86094130	F	NAD83	 925.00	10	NGVD29	90.0	90.0
USGS	433109088564501	DG-12/13E/09-0642	43.51915435	-88.94594300	F	NAD83	 885.00	10	NGVD29	102	102
USGS	433110090391401	RI-12/02W/18-0008	43.51941930	-90.65401920	T	NAD83	 780.00	10	NGVD29	608	608
USGS	433111088005301	OZ-12/21E/08-0131	43.51972037	-88.01481490	F	NAD83	 822.00	5	NGVD29	137	137
USGS	433112089201901	CO-12/10E/08-0396	43.51998306	-89.33872900	F	NAD83	 805.00	10	NGVD29	114	114
USGS	433113088131601	WN-12/19E/09-0018	43.52027470	-88.22120710	S	NAD83	 940.00	10	NGVD29	503	503
USGS	433113088311801	DG-12/16E/11-0731	43.52027170	-88.52176830	F	NAD83	 1005.00	10	NGVD29	653	653
USGS	433114087582601	OZ-12/21E/10-0398	43.52055386	-87.97398080	F	NAD83	 880.00	5	NGVD29	123	123
USGS	433114088152001	WN-12/19E/08-0975	43.52044444	-88.25591670	1	NAD83	 1045	  5	NGVD29	15	15
USGS	433114089063901	CO-12/12E/07-0426	43.52054077	-89.11094660	F	NAD83	 990.00	 10	NGVD29	180	180
USGS	433116087473701	OZ-12/23E/07-0122	43.52110990	-87.79369909	F	NAD83	 587.00	5	NGVD29	158	158
USGS	433116088265001	DG-12/17E/10-0012	43.52110578	-88.44732250	T	NAD83	 957.00	10	NGVD29	955	955
USGS	433120087484101	OZ-12/22E/12-0188	43.52222098	-87.81147730	S	NAD83	 687.00	5	NGVD29	233	233
USGS	433120087585001	OZ-12/21E/10-0132	43.52222047	-87.98064760	F	NAD83	 878.00	5	NGVD29	220	220
USGS	433120088422701	DG-12/15E/09-0703	43.52221449	-88.70760500	F	NAD83	 897.00	10	NGVD29	67.0	67.0
USGS	433121088461501	DG-12/14E/12-0669	43.52249140	-88.77093950	F	NAD83	 955.00	10	NGVD29	84.0	84.0
USGS	433122087521201	OZ-12/22E/09-0187	43.52277635	-87.87008960	S	NAD83	 744.00	5	NGVD29	181	181
USGS	433123088134601	WN-12/19E/09-0008	43.52305240	-88.22954070	S	NAD83	 962.00	5	NGVD29	1050	1058
USGS	433123088265601	DG-12/17E/10-0050	43.52305016	-88.44898930	F	NAD83	 940.00	10	NGVD29	106	106
USGS	433124089280301	CO-12/09E/18-0073	43.52331547	-89.46762020	F	NAD83	 788.00	10	NGVD29	316	316
USGS	433125088003101	OZ-12/21E/08-0397	43.52360920	-88.00870370	F	NAD83	 880.00	5	NGVD29	186	186
USGS	433125088134001	WN-12/19E/09-0017	43.52360796	-88.22787400	F	NAD83	 965.00	10	NGVD29	405	405
USGS	433125089220901	CO-12/09E/13-0376	43.52359390	-89.36928520	F	NAD83	 830.00	10	NGVD29	164	164
USGS	433125089465001	SK-12/06E/16-0128	43.52359290	-89.78068000	T	NAD83	 970.00	 10	NGVD29	310	310
USGS	433125090520201	VE-12/04W/16-0097	43.52358487	-90.86735239	F	NAD83	 1280.00	10	NGVD29	300	300
USGS	433126088002301	OZ-12/21E/08-0542	43.52386110	-88.00819440	1	NAD83	 870	  5	NGVD29	42	42
USGS	433126088522001	DG-12/14E/07-0665	43.52387806	-88.87233050	F	NAD83	 905.00	10	NGVD29	98.0	98.0
USGS	433126091125401	VE-12/07W/09-0072	43.52386166	-91.21513240	F	NAD83	 660.00	10	NGVD29	117	117
USGS	433126091125402	VE-12/07W/09-0036	43.52386166	-91.21513240	F	NAD83	 640.00	10	NGVD29	635	635
USGS	433127089011601	CO-12/12E/11-0018	43.52415280	-89.02122250	F	NAD83	 980.00	10	NGVD29		
USGS	433129089213501	CO-12/10E/07-0633	43.52470506	-89.35984060	T	NAD83	 830.00	10	NGVD29	410	410
USGS	433130088254101	DG-12/17E/11-0758	43.52499479	-88.42815560	F	NAD83	 960.00	10	NGVD29	150	150
USGS	433131088421901	DG-12/15E/09-0704	43.52526997	-88.70538280	S	NAD83	 896.00	10	NGVD29	75.0	75.0
USGS	433132091002801	VE-12/05W/07-0093	43.52552860	-91.00790720	F	NAD83	 1200.00	10	NGVD29	288	288
USGS	433133090114501	RI-12/02E/12-0005	43.52581210	-90.19596030	F	NAD83	 940.00	10	NGVD29	305	315
USGS	433134088022401	OZ-12/21E/07-0150	43.52610900	-88.04009320	F	NAD83	 829.00	5	NGVD29	63.0	63.0
USGS	433135088115601	WN-12/19E/11-0492	43.52638585	-88.19898470	S	NAD83	 935.00	5	NGVD29	236	236
USGS	433135088254701	DG-12/17E/11-0118	43.52638360	-88.42982230	F	NAD83	 960.00	10	NGVD29	156	156
USGS	433136089235301	CO-12/09E/11-0740	43.52655556	-89.39791670	1	NAD83	 810	  5	NGVD29	134	134
USGS	433137088044701	WN-12/20E/11-0549	43.52694209	-88.07981600	F	NAD83	 822.00	10	NGVD29	203	203
USGS	433137089070101	CO-12/12E/07-0587	43.52692946	-89.11705790	S	NAD83	 1033.00	5	NGVD29	290	290
USGS	433137089070102	CO-12/12E/07-0626	43.52692946	-89.11705790	S	NAD83	 1033.00	5	NGVD29	290	290
USGS	433138088322201	DG-12/16E/12-0733	43.52721580	-88.53954659	F	NAD83	 998.00	10	NGVD29	580	580
USGS	433138089165401	CO-12/10E/11-0397	43.52720550	-89.28178370	F	NAD83	 815.00	10	NGVD29	185	185
USGS	433139088311801	DG-12/16E/12-0732	43.52749377	-88.52176850	F	NAD83	 1005.00	 10	NGVD29	644	644
USGS	433139088341601	DG-12/16E/10-0726	43.52749330	-88.57121380	F	NAD83	 912.00	10	NGVD29	219	219
USGS	433140087573401	OZ-12/21E/11-0152	43.52777600	-87.95953600	S	NAD83	 950	  5	NGVD29	167	167
USGS	433140087573701	OZ-12/21E/11-0134	43.52777599	-87.96036940	F	NAD83	 948.00	5	NGVD29	208	208
USGS	433140088000801	OZ-12/21E/05-0394	43.52777586	-88.00231480	F	NAD83	 882.00	5	NGVD29	165	165
USGS	433140089182401	CO-12/10E/09-0097	43.52776090	-89.30678410	F	NAD83	 825.00	10	NGVD29	382	382
USGS	433141087485301	OZ-12/22E/12-0061	43.52805420	-87.81481070	F	NAD83	 691.00	5	NGVD29	70.0	70.0
USGS	433141088333901	DG-12/16E/11-0729	43.52804896	-88.56093590	F	NAD83	 940.00	10	NGVD29	249	249
USGS	433142088151101	WN-12/19E/08-0490	43.52832990	-88.25315220	S	NAD83	 1027.00	5	NGVD29	106	106
USGS	433143087535301	OZ-12/22E/08-0186	43.52860950	-87.89814580	S	NAD83	 772.00	5	NGVD29	53.0	53.0
USGS	433143088275201	DG-12/17E/09-0757	43.52860540	-88.46454530	F	NAD83	 1010.00	10	NGVD29	166	166
USGS	433144088285201	DG-12/17E/08-0756	43.52888300	-88.48121220	F	NAD83	 955.00	10	NGVD29	106	106
USGS	433144088333601	DG-12/16E/11-0728	43.52888228	-88.56010250	F	NAD83	 938.00	10	NGVD29	230	230
USGS	433144089055801	CO-12/12E/08-0427	43.52887406	-89.09955760	F	NAD83	 990.00	 10	NGVD29	120	120
USGS	433144089595901	SK-12/04E/10-0126	43.52888889	-89.99972220	S	NAD83	 884.00	  4	NAVD88	400	400
USGS	433145087531501	OZ-12/22E/05-0155	43.52638734	-87.88759000	S	NAD83	 753	  5	NGVD29	134	134
USGS	433146087492601	OZ-12/22E/02-0157	43.52944300	-87.82397750	F	NAD83	 705.00	5	NGVD29	254	254
USGS	433146088000201	OZ-12/21E/04-0128	43.52944250	-88.00064809	F	NAD83	 898.00	5	NGVD29	240	240
USGS	433146088003701	OZ-12/21E/05-0395	43.52944245	-88.01037050	F	NAD83	 877.00	5	NGVD29	172	172
USGS	433146088260501	DG-12/17E/02-0750	43.52943906	-88.43482250	F	NAD83	 945.00	10	NGVD29	118	118
USGS	433146089221001	CO-12/09E/12-0609	43.52942710	-89.36956299	F	NAD83	 820.00	10	NGVD29	196	196
USGS	433147088201701	WN-12/18E/03-0382	43.52971788	-88.33815390	F	NAD83	 1060.00	10	NGVD29	101	101
USGS	433147088335401	DG-12/16E/10-0727	43.52971554	-88.56510270	F	NAD83	 895.00	10	NGVD29	123	123
USGS	433148088055301	WN-12/20E/03-0377	43.52999749	-88.09814970	F	NAD83	 860.00	10	NGVD29	108	108
USGS	433148088334801	DG-12/16E/10-0182	43.52999330	-88.56343600	F	NAD83	 890.00	10	NGVD29	194	194
USGS	433150088325301	DG-12/16E/11-0730	43.53054900	-88.54815790	F	NAD83	 920.00	10	NGVD29	222	222
USGS	433150091000801	VE-12/05W/08-0094	43.53052850	-91.00235160	F	NAD83	 1220.00	 10	NGVD29	330	330
USGS	433152088523301	DG-12/14E/07-0666	43.53110000	-88.87594180	F	NAD83	 940.00	10	NGVD29	128	128
USGS	433152089470901	SK-12/06E/09-0192	43.53109270	-89.78595790	S	NAD83	 960.00	5	NGVD29	405	405
USGS	433152090003601	SK-12/04E/10-0030	43.53109200	-90.01012589	F	NAD83	 878.00	10	NGVD29	420	420
USGS	433154088333801	DG-12/16E/02-0725	43.53165998	-88.56065820	F	NAD83	 902.00	10	NGVD29	180	180
USGS	433154089002801	CO-12/12E/12-0176	43.53165280	-89.00788890	F	NAD83	 950.00	10	NGVD29	120	120
USGS	433156087473701	OZ-12/23E/06-0119	43.53222085	-87.79369900	F	NAD83	 587.00	5	NGVD29	51.0	51.0
USGS	433156088510401	DG-12/14E/05-0663	43.53221160	-88.85121900	F	NAD83	 965.00	10	NGVD29	110	110
USGS	433157088432901	DG-12/15E/05-0700	43.53249179	-88.72482770	F	NAD83	 910.00	10	NGVD29	108	108
USGS	433157090004001	SK-12/04E/10-0224	43.53248080	-90.01123700	S	NAD83	 866.90	 .1	NGVD29	10.5	10.5
USGS	433158087480101	OZ-12/23E/06-0117	43.53277638	-87.80036590	F	NAD83	 659.00	5	NGVD29	167	167
USGS	433158089202001	CO-12/10E/05-0395	43.53276060	-89.33900690	F	NAD83	 820.00	10	NGVD29	135	135
USGS	433159087585301	OZ-12/21E/04-0127	43.53305360	-87.98148100	F	NAD83	 883.00	5	NGVD29	129	129
USGS	433159088443101	DG-12/15E/05-0701	43.53304717	-88.74205020	F	NAD83	 907.00	10	NGVD29	80.0	80.0
USGS	433159088543201	DG-12/13E/02-0637	43.53304369	-88.90899800	S	NAD83	 883.00	10	NGVD29	102	102
USGS	433200088284301	DG-12/17E/04-0752	43.53332739	-88.47871230	S	NAD83	 980.00	10	NGVD29	176	176
USGS	433200088541901	DG-12/13E/01-0633	43.53332150	-88.90538680	F	NAD83	 895.00	10	NGVD29	123	123
USGS	433200089060002	CO-12/12E/07-0062	43.53331840	-89.10011320	F	NAD83	 920.00	10	NGVD29	290	290
USGS	433200089263301	CO-12/09E/09-0124	43.53331548	-89.44261990	F	NAD83	 790.00	3	NGVD29	278	278
USGS	433200089432101	SK-12/06E/12-0070	43.53331500	-89.72262390	F	NAD83	 910.00	2.	NGVD29	310	310
USGS	433202088230001	WN-12/18E/06-0324	43.53388397	-88.38343270	S	NAD83	 1005.00	  5	NGVD29	155	155
USGS	433202088295201	DG-12/17E/05-0753	43.53388270	-88.49787940	S	NAD83	 996.00	10	NGVD29	110	110
USGS	433202089114801	CO-12/11E/04-0064	43.53387289	-89.19678200	F	NAD83	 830.00	10	NGVD29	60.0	60.0
USGS	433204089002901	CO-12/12E/01-0083	43.53443050	-89.00816669	F	NAD83	 960.00	10	NGVD29	219	219
USGS	433205088430601	DG-12/15E/04-0698	43.53471400	-88.71843870	F	NAD83	 908.00	10	NGVD29	260	260
USGS	433205088465201	DG-12/14E/01-0662	43.53471304	-88.78121770	F	NAD83	 955.00	10	NGVD29	172	172
USGS	433205089133501	CO-12/11E/05-0410	43.53470588	-89.22650480	F	NAD83	 835.00	10	NGVD29	100	100
USGS	433207088264201	DG-12/17E/03-0751	43.53527216	-88.44510059	F	NAD83	 970.00	10	NGVD29	160	160
USGS	433208088260401	DG-12/17E/02-0749	43.53555000	-88.43454480	F	NAD83	 990.00	10	NGVD29	160	160
USGS	433208088293901	DG-12/17E/05-0117	43.53554939	-88.49426820	F	NAD83	 1005.00	10	NGVD29	156	156
USGS	433208089180001	CO-12/10E/03-0051	43.53553860	-89.30011740	F	NAD83	 805.00	10	NGVD29	370	370
USGS	433209087494401	OZ-12/22E/01-0181	43.53583179	-87.82897760	S	NAD83	 702.00	5	NGVD29	182	182
USGS	433209089021501	CO-12/12E/02-0191	43.53581905	-89.03761180	F	NAD83	 980.00	10	NGVD29	145	145
USGS	433210089281001	CO-12/09E/07-0673	43.53609300	-89.46956480	F	NAD83	 783.90	.1	NGVD29		46.0
USGS	433210090001001	SK-12/04E/10-0047	43.53609195	-90.00290360	F	NAD83	 920.00	10	NGVD29	490	490
USGS	433211087480501	OZ-12/22E/01-0180	43.53638740	-87.80147700	S	NAD83	 660.00	5	NGVD29	142	142
USGS	433211088011301	OZ-12/21E/05-0129	43.53638670	-88.02037070	F	NAD83	 863.00	5	NGVD29	150	150
