agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	hole_depth_va
USGS	150133024190801	FF06 (Mosteiros)	15.02588889	-24.31900000	1	NAD83	 203	 10	NAVD88	231.6	231.6
USGS	150221024201401	FF07 -Mosteiros	15.03905556	-24.33725000	1	NAD83	 66	 10	NAVD88	117.4	117.4
USGS	150229024204301	FF29 - Moisteiros	15.04150000	-24.34538889	1	NAD83	 190	 10	NAVD88	202	202
USGS	150246024210401	FF21 - Mosteiros basin	15.04611110	-24.35111110	S	NAD83	 131.2	 10	NAVD88	173.9	173.9
USGS	150246024210402	FF22 -Mosteiros	15.04602778	-24.35102778	1	NAD83	 115	 10	NAVD88		
USGS	163950024191401	FN39 -Faja basin	16.66397222	-24.32047220	1	NAD83	 305	 10	NAVD88	342.2	342.2
USGS	170820025014001	FA57 - Paul Basin	17.13897222	-25.02786110	1	NAD83	 354	 10	NAVD88	141	141
USGS	170849025010401	FA93 - Paul Basin	17.14694444	-25.01777778	S	NAD83	 66	 10	NAVD88	69.2	69.2
USGS	365345113552301	 (B-40-15) 4bdc- 1	36.89581038	-113.92385430	S	NAD83	 1789.09	 10	NGVD29	11.5	11.5
USGS	365346113552301	 (B-40-15) 4bdc- 3	36.89608815	-113.92385430	S	NAD83	 1785.33	 10	NGVD29	8.5	8.5
USGS	365349113551701	 (B-40-15) 4bdd- 1	36.89692150	-113.92218760	S	NAD83	 1787.93	 10	NGVD29	10.6	10.6
USGS	365349113552201	 (B-40-15) 4bdc- 2	36.89692149	-113.92357650	S	NAD83	 1788.36	 10	NGVD29	7.95	7.95
USGS	365352113551401	 (B-40-15) 4bda- 1	36.89775485	-113.92135420	S	NAD83	 1788.34	 10	NGVD29	9.50	9.50
USGS	365352113551901	 (B-40-15) 4bdb- 1	36.89775480	-113.92274320	S	NAD83	 1788.34	 10	NGVD29	8.5	8.5
USGS	365537113572701	 (B-41-15)30aca- 1	36.92692090	-113.95829950	S	NAD83	 1920.	 20	NGVD29	350.	
USGS	365545110120301	OW-15	36.92916730	-110.20151870	S	NAD83	 5303	4.3	NAVD88	105	110
USGS	365630110121101	OW-14	36.94166737	-110.20374100	S	NAD83	 5271	4.3	NAVD88	107	110
USGS	365657110113401	571808 4089325	36.94916748	-110.19429610	S	NAD83	 5255.	 05	NGVD29	88.	94.
USGS	365725113582601	B-41-16 13ADA	36.95692057	-113.97468890	F	NAD83	 2022.00	  5	NGVD29	176.00	176.00
USGS	365800110115801	571173 4091282	36.96666754	-110.20124080	S	NAD83	 5211.	 05	NGVD29	59.	59.
USGS	365816110131301	569358 4091796	36.97166746	-110.22151940	S	NAD83	 5193.	 05	NGVD29	104.	104.
USGS	365818110124001	570173 4091836	36.97194529	-110.21235240	S	NAD83	 5198.	 05	NGVD29	74.	99.
USGS	365819113560701	 (B-41-15) 8ada- 1	36.97192100	-113.93607730	S	NAD83	 2285	 10	NGVD29	600	600
USGS	365832110120801	OW-13	36.97555648	-110.20290760	S	NAD83					50.0
USGS	365840110125801	569692 4092511	36.97805640	-110.21763030	S	NAD83	 5193.	 05	NGVD29	55.	80.
USGS	365843113590801	 (B-41-16) 1cca- 1	36.98164250	-113.98635590	S	NAD83	 2110	 10	NGVD29		
USGS	365912110152701	565970 4093484	36.98694504	-110.25929830	S	NAD83	 5138.	 05	NGVD29	177.	177.
USGS	365931110162201	564634 4094070	36.99250038	-110.27429850	S	NAD83	 5096.	 01	NGVD29	170.	170.
USGS	365931110162401	564610 4094080	36.99250038	-110.27457630	S	NAD83	 5096.	 01	NGVD29	138.	138.
USGS	365931110162501	564550 4094071	36.99250037	-110.27540970	S	NAD83	 5095.	 01	NGVD29	129.	138.
USGS	365932110162201	564641 4094084	36.99250038	-110.27429850	S	NAD83	 5096.	 01	NGVD29	142.	142.
USGS	365932110162301	564673 4094055	36.99222260	-110.27374300	S	NAD83	 5110.	 20	NGVD29	158.	158.
USGS	365954110163301	 (D-43-15)32dcd- 1	36.99833370	-110.27652080	S	NAD83	 5093.0	  1	NGVD29	120.0	120.0
USGS	370000113273301	 (C-43-14)31ddd- 1	36.99998280	-113.45995170	F	NAD83	 2820	 20	NGVD29	14	
USGS	370001112575901	B-42-06 32BDB	37.00026200	-112.96715890	S	NAD83	 5015.	 20	NGVD29	84.	84.
USGS	370006111300401	 (D-44- 4) 8bac- 1	37.00165380	-111.50182720	S	NAD83	 3735.39	 .1	NGVD29		
USGS	370010111302501	 (D-44- 4) 7aab- 1	37.00276485	-111.50766080	F	NAD83	 3722	 20	NGVD29	800	800
USGS	370010113002001	(C-43-10)32dca-1	37.00277778	-113.00555560	U	NAD83					
USGS	370017113002001	(C-43-10)32dba-1	37.00472220	-113.00555560	U	NAD83					
USGS	370021110174201	 (D-43-15)31acc- 1	37.00583330	-110.29568760	S	NAD83	 5040.00	020	NGVD29	225.0	225.0
USGS	370026110173801	 (D-43-15)31aca- 1	37.00722220	-110.29457640	S	NAD83	 5030.0	020	NGVD29	50.0	60.0
USGS	370033111374701	(D-44- 3) 6cac-1	37.00916667	-111.62972220	U	NAD83					
USGS	370034113290801	 (C-43-15)25cdd- 1	37.00942700	-113.48634110	R	NAD83	 2770	 10	NGVD29	384.00	405.00
USGS	370036113282801	 (C-43-14)31bbb- 1	37.00998260	-113.47522980	F	NAD83	 2810	5	NGVD29		
USGS	370037113281401	 (C-43-14)31bab- 1	37.01026040	-113.47134080	S	NAD83	 2830	 10	NGVD29	200	290
USGS	370045113284201	 (C-43-15)25ddd- 1	37.01248259	-113.47911880	F	NAD83	 2795.00	 20	NGVD29	144	
USGS	370050112274501	 (C-44- 5) 6cbb- 1	37.01387470	-112.46325620	F	NAD83	 4980.	 20	NGVD29	80.	
USGS	370102111331201	(D-44- 3) 2bad-1	37.01722220	-111.55333330	U	NAD83					
USGS	370116110183301	 (D-43-14)25adc- 1	37.02111070	-110.30985420	S	NAD83	 4922.	 20	NGVD29		
USGS	370120113555201	 (C-43-19)25bbb- 1	37.02219870	-113.93191130	F	NAD83	 2790.	 20	NGVD29	818.	818.
USGS	370125111360801	 (D-43- 3)32dca- 2	37.02359725	-111.60294190	F	NAD83	 4100	 20	NGVD29		
USGS	370125113190001	 (C-43-13)28ab - 1	37.02359480	-113.31744880	F	NAD83	 3330	 20	NGVD29	3000	
USGS	370125113290401	 (C-43-15)24dcc- 1	37.02331580	-113.48328560	F	NAD83	 2850.	 10	NGVD29		
USGS	370132110182001	 (D-43-15)30bbb- 1	37.02555516	-110.30624290	S	NAD83	 4900.0	020	NGVD29	62.0	62.0
USGS	370140113192801	 (C-43-13)21cca- 1	37.02776138	-113.32522670	S	NAD83	 3290	 10	NGVD29	185	185
USGS	370147113373001	 (C-43-16)33dab- 1	37.02970280	-113.62579170	F	NAD83	 2490	 20	NGVD29	45.0	
USGS	370151111365101	(D-43- 3)32bbc-1	37.03083330	-111.61416670	U	NAD83					
USGS	370154113595701	 (C-43-19)20bdc- 1	37.03164220	-113.99996800	S	NAD83	 2304.	 10	NGVD29	137.	137.
USGS	370200113303501	 (C-43-15)23bca- 1	37.03331550	-113.51050860	F	NAD83	 2880	 20	NGVD29	370	
USGS	370201113301701	 (C-43-15)23bda- 1	37.03359337	-113.50550840	F	NAD83	 2760.	 10	NGVD29		
USGS	370204113310701	 (C-43-15)23bcb- 1	37.03442650	-113.51939790	F	NAD83	 2860	 20	NGVD29	400	
USGS	370207113370801	 (C-43-16)23bbc- 1	37.03525845	-113.61968030	F	NAD83	 2480	 20	NGVD29	55	
USGS	370211110190001	 (D-43-14)24bda- 1	37.03638819	-110.31735400	S	NAD83	 4840.0	020	NGVD29	50.0	50.0
USGS	370218113322101	 (C-43-15)16dcc- 2	37.03833330	-113.53916670	S	NAD83	 2640	 10	NGVD29		
USGS	370220112221201	 (C-43- 5)25cbd- 1	37.03888889	-112.37000000	S	NAD83	 5120	 20	NGVD29	103	105
USGS	370220113263001	 (C-43-14)20abb- 1	37.03887159	-113.44245140	F	NAD83	 3050	 20	NGVD29	260	260
USGS	370221113265101	 (C-43-14)20abb- 2	37.03914930	-113.44828490	S	NAD83	 3040	 10	NGVD29		
USGS	370230113321001	 (C-43-15)16dbc- 2	37.04164845	-113.53689870	F	NAD83	 2660	 20	NGVD29	158	
USGS	370230113321801	 (C-43-15)16dcc- 1	37.04164840	-113.53912100	F	NAD83	 2660.00	 20	NGVD29	160	
USGS	370230113322001	 (C-43-15)16dbc- 1	37.04164840	-113.53967670	F	NAD83	 2655	 20	NGVD29	105	
USGS	370231113320301	 (C-43-15)16dac- 1	37.04192625	-113.53495420	F	NAD83	 2678	 10	NGVD29	150.	
USGS	370233110135001	 (D-43-15)14ccd- 1	37.04250044	-110.23124090	S	NAD83	 4950.	 20	NGVD29		
USGS	370236110211501	 (D-43-14)15cdc- 1	37.04333195	-110.35485470	S	NAD83	 4976.	 20	NGVD29		
USGS	370238113051201	 (C-43-11)15cbc- 1	37.04387277	-113.08744150	F	NAD83	 4840	 20	NGVD29	167	
USGS	370239113311301	 (C-43-15)10dbb- 1	37.04414865	-113.52106470	F	NAD83	 2840	 20	NGVD29	125	
USGS	370240113323501	 (C-43-15)16cab- 1	37.04442610	-113.54384350	F	NAD83	 2660	 20	NGVD29	264	
USGS	370246113315201	 (C-43-15)16add- 1	37.04609294	-113.53189850	F	NAD83	 2690	 20	NGVD29	200	
USGS	370247113362301	 (C-43-16)14adc- 1	37.04636970	-113.60717970	F	NAD83	 2510	 10	NGVD29	100	
USGS	370254109223501	 (D-43-23)15cab- 1	37.04972219	-109.37983370	F	NAD83	 5194	 20	NGVD29	508	508
USGS	370255113315001	 (C-43-15)16aad- 1	37.04859290	-113.53134300	F	NAD83	 2680	 20	NGVD29	195	
USGS	370300113034801	(C-43-11)14bda-1	37.05000000	-113.06333330	U	NAD83					
USGS	370304113315501	 (C-43-15) 9ddd- 1	37.05109290	-113.53273190	F	NAD83	 2750	 20	NGVD29	125	
USGS	370306113371301	 (C-43-16)14bbb- 1	37.05164727	-113.62106930	F	NAD83	 2560	 20	NGVD29		
USGS	370308113292201	 (C-43-15)12ccd- 2	37.05220450	-113.49023030	F	NAD83	 2780	 20	NGVD29	172	
USGS	370308113292202	 (C-43-15)12ccd- 1	37.05220450	-113.49023030	F	NAD83	 2780	 20	NGVD29	229	
USGS	370308113293501	 (C-43-15)12ccc- 1	37.05220449	-113.49384140	F	NAD83	 2800	 20	NGVD29	407	
USGS	370309113313601	 (C-43-15)10ccd- 1	37.05248186	-113.52745390	F	NAD83	 2682	 20	NGVD29	130	
USGS	370310113293001	 (C-43-15)12cdd- 1	37.05276005	-113.49245250	F	NAD83	 2790	 20	NGVD29	172	
USGS	370317109190001	 (D-43-24)18aab- 1	37.05555505	-109.31733280	S	NAD83	 5320	 10	NGVD29	735	735
USGS	370318113361101	 (C-43-16)12ccb- 1	37.05498080	-113.60384630	F	NAD83	 2725	 20	NGVD29	105	
USGS	370322113324601	 (C-43-15) 9cbb- 1	37.05609269	-113.54689930	F	NAD83	 2640	 20	NGVD29	200	
USGS	370322113364401	 (C-43-16)11dbc- 1	37.05609180	-113.61301340	F	NAD83	 2560	 20	NGVD29	150	
USGS	370333113323901	 (C-43-15) 9cba- 1	37.05914826	-113.54495470	F	NAD83	 2615	 20	NGVD29	125	
USGS	370338113311601	 (C-43-15)10acc- 1	37.06053745	-113.52189810	F	NAD83	 2670	 20	NGVD29	100	
USGS	370338113315001	 (C-43-15) 9add- 1	37.06053730	-113.53134300	F	NAD83	 2660	 20	NGVD29		
USGS	370342113311201	 (C-43-15)10acb- 1	37.06164857	-113.52078700	F	NAD83	 2660	 20	NGVD29	75	
USGS	370343113352201	 (C-43-16)12adb- 1	37.06192540	-113.59023460	F	NAD83	 2520	 20	NGVD29	107	
USGS	370345113310201	 (C-43-15)10aca- 1	37.06248190	-113.51800900	F	NAD83	 2660	 20	NGVD29	300	
USGS	370346113315501	 (C-43-15) 9ada- 1	37.06275950	-113.53273200	F	NAD83	 2660	 20	NGVD29	145	
USGS	370350113291201	 (C-43-15)12bdd- 1	37.06387114	-113.48745250	F	NAD83	 2770.00	 20	NGVD29	497	
USGS	370353113345001	 (C-43-16)12aaa- 1	37.06470330	-113.58134530	F	NAD83	 2545	 20	NGVD29	50.0	
USGS	370404109133301	 (D-43-24)12ada- 1	37.06722090	-109.22594260	S	NAD83	 5240	 20	NGVD29		
USGS	370404113320301	 (C-43-15) 4ddc- 1	37.06775946	-113.53495430	F	NAD83	 2675.	 10	NGVD29		
USGS	370407112214401	 (C-43- 5)13ddb- 1	37.06850830	-112.36216940	5	NAD83	 5211	4.3	NAVD88	114	123
USGS	370412113320301	 (C-43-15) 4dac- 1	37.06998167	-113.53495430	F	NAD83	 2730	 20	NGVD29	190	
USGS	370417113331601	 (C-43-15) 5dbd- 1	37.07137029	-113.55523300	F	NAD83	 2580	 20	NGVD29	153	
USGS	370418112380801	 (C-43- 7)16dbb- 1	37.07165147	-112.63631740	S	NAD83	 5640.0	 20	NGVD29	159.0	159.0
USGS	370421109452701	NAVAJO 161A	37.07250236	-109.75817230	S	NAD83	 4580.	 10	NGVD29	175.	
USGS	370426111405401	(D-43- 2)15bad-1	37.07388889	-111.68166670	U	NAD83					
USGS	370426113291201	 (C-43-15) 2daa- 1	37.07387108	-113.48745250	F	NAD83	 2670	 20	NGVD29	150	
USEPA	370427111405201	(D-43-15) 2bad-1	37.07416667	-111.68111100	U	NAD83	 4320	 10	NGVD29		
USGS	370430113370501	 (C-43-16) 2bcd- 1	37.07498056	-113.61884700	F	NAD83	 2760	 20	NGVD29	202	
USGS	370432113351001	 (C-43-16) 1add- 1	37.07553650	-113.58690110	F	NAD83	 2560	 20	NGVD29	53.0	
USGS	370433113353501	 (C-43-16) 1aca- 1	37.07581420	-113.59384590	F	NAD83	 2580.	 10	NGVD29	52.0	
USGS	370436113201501	 (C-43-13) 5bdd- 1	37.07664987	-113.33828270	F	NAD83	 3440	 10	NGVD29	530	
USGS	370438111395001	 (D-43- 2)14bab- 1	37.07720780	-111.66461120	F	NAD83	 4128	 20	NGVD29	537	537
USGS	370438113351001	 (C-43-16) 1ada- 1	37.07720319	-113.58690120	F	NAD83	 2580	 20	NGVD29	53.0	
USGS	370447113354101	 (C-43-16) 1baa- 1	37.07970306	-113.59551270	F	NAD83	 2600	 20	NGVD29	140	
USGS	370450113345001	 (C-42-15)31ccd- 1	37.08053658	-113.58134540	F	NAD83	 2560	 20	NGVD29	100	
USGS	370450113345002	 (C-43-15) 6bba- 1	37.08053658	-113.58134540	F	NAD83	 2570	 20	NGVD29	85	85
USGS	370450113350501	 (C-43-15) 6cca- 1	37.08053650	-113.58551220	F	NAD83	 2560	 20	NGVD29	67	
USGS	370451113350601	 (C-43-15) 6bbb- 1	37.08081430	-113.58579000	F	NAD83	 2580	 20	NGVD29		
USGS	370453113294301	 (C-43-15) 2aaa- 1	37.08137098	-113.49606380	F	NAD83	 2685	 20	NGVD29	160	
USGS	370455113332401	 (C-42-15)32dcc- 1	37.08192577	-113.55745540	F	NAD83	 2580	 20	NGVD29	72.0	
USGS	370456110171001	 (D-43-15) 5bbc- 1	37.08222150	-110.28679690	S	NAD83	 4770.	 20	NGVD29		
USGS	370458113300701	 (C-43-15) 2abb- 1	37.08275980	-113.50273070	F	NAD83	 2660	 20	NGVD29	100	
USGS	370500113315101	 (C-42-15)33ddd- 1	37.08331499	-113.53162090	F	NAD83	 2600	 20	NGVD29	45	
USGS	370500113315102	 (C-42-15)33ddb- 1	37.08331499	-113.53162090	F	NAD83	 2600	 20	NGVD29	70	
USGS	370501111393801	 (D-43- 2)11caa- 1	37.08359670	-111.66127790	S	NAD83	 4080	 10	NGVD29		
USGS	370505113203501	 (C-42-13)32ccd- 1	37.08475000	-113.34300000	1	NAD83	 3496	4.3	NAVD88	900	900
USGS	370505113345001	 (C-42-15)31cca- 1	37.08470320	-113.58134540	F	NAD83	 2580	 20	NGVD29		
USGS	370507113331801	 (C-42-15)32dba- 1	37.08525910	-113.55578870	F	NAD83	 2600	 20	NGVD29	145	
USGS	370510111410201	(D-43- 2)10bdc-1	37.08611110	-111.68388890	U	NAD83					
USEPA	370511111410001	(D-43-10) 2bdc-1	37.08638889	-111.68333330	U	NAD83	 4280	 10	NGVD29		
USGS	370512113150001	 (C-42-15)35dad- 1	37.08665040	-113.25078080	F	NAD83	 2675	 20	NGVD29	160.0	
USGS	370515113070001	 (C-42-11)32cad- 1	37.08748355	-113.11744300	F	NAD83	 4830	 20	NGVD29	150	
USGS	370515113310302	 (C-42-15)34dba- 1	37.08748180	-113.51828700	F	NAD83	 2620.	 20	NGVD29	194	
USGS	370517113310402	 (C-42-15)34dba- 2	37.08914846	-113.51856480	F	NAD83	 2800.00	 20	NGVD29	265.00	265.00
USGS	370517113323501	 (C-42-15)33cab- 1	37.08803700	-113.54384370	F	NAD83	 2630	 20	NGVD29	259.0	
USGS	370520113334201	 (C-42-15)32cab- 1	37.08887010	-113.56245560	F	NAD83	 2590	 20	NGVD29	110	
USGS	370523112334701	 (C-42- 6)30dcc- 1	37.08970726	-112.56381620	S	NAD83	 5280	 20	NGVD29		
USGS	370523113362001	 (C-42-16)35add- 1	37.08970289	-113.60634650	F	NAD83	 2600	 20	NGVD29	47	
USGS	370530113183501	 (C-42-13)33ada- 2	37.09164996	-113.31050430	F	NAD83	 3380	 20	NGVD29	480	
USGS	370530113363001	 (C-42-16)35adb- 1	37.09164729	-113.60912440	F	NAD83	 2620	 20	NGVD29	61.0	
USGS	370532113374501	 (C-42-16)34abc- 1	37.09220258	-113.62995870	F	NAD83	 2740	 20	NGVD29	290	
USGS	370533113320501	 (C-42-15)33aac- 1	37.09248156	-113.53551000	F	NAD83	 2590	 20	NGVD29	215	
USGS	370534113313101	 (C-42-15)34bac- 1	37.09275946	-113.52606500	F	NAD83	 2590	 20	NGVD29	48	
USGS	370535113062301	 (C-42-11)33bcb- 1	37.09305556	-113.10638890	5	NAD83	 4045	 20	NGVD29		
USGS	370535113340501	 (C-42-15)31aaa- 1	37.09303669	-113.56884480	F	NAD83	 2630	 20	NGVD29	70	
USGS	370536113312801	 (C-42-15)34bac- 2	37.09331500	-113.52523170	F	NAD83	 2600	 20	NGVD29	45	
USGS	370536113332601	 (C-42-15)32abc- 1	37.09331460	-113.55801100	F	NAD83	 2630	 20	NGVD29	53.0	
USGS	370538113251301	 (C-42-14)15cbd- 1	37.13109345	-113.41717340	S	NAD83	 2800	 20	NGVD29		
USGS	370540113183501	 (C-42-13)33ada- 1	37.09442770	-113.31050430	F	NAD83	 3380	 20	NGVD29	473	
USGS	370542113372201	 (C-42-16)34aaa- 1	37.09498040	-113.62356960	F	NAD83	 2760	 20	NGVD29	195	
USGS	370543113325701	 (C-42-15)32aaa- 1	37.09525914	-113.54995500	F	NAD83	 2678	 20	NGVD29	107	
USGS	370545113341801	 (C-42-15)30ddc- 1	37.09581440	-113.57245610	F	NAD83	 2630	 20	NGVD29	28	
USGS	370545113365301	 (C-42-16)26cdd- 1	37.09581386	-113.61551360	F	NAD83	 2615	 20	NGVD29	70.0	
USGS	370546113065101	 (C-42-11)32abb- 1	37.09609459	-113.11494290	F	NAD83	 4801	 20	NGVD29	200	
USGS	370546113342001	 (C-42-15)30dcd- 4	37.09609218	-113.57301170	F	NAD83	 2640	 20	NGVD29	20	
USGS	370546113350001	 (C-42-15)30ccc- 1	37.09609204	-113.58412330	F	NAD83	 2635	 20	NGVD29	50	
USGS	370548113330801	 (C-42-15)29ddc- 1	37.09664798	-113.55301080	F	NAD83	 2640	 20	NGVD29	300	
USGS	370550113301501	 (C-42-15)35baa- 1	37.09720415	-113.50495300	F	NAD83	 2640	 20	NGVD29	45.0	
USGS	370550113340501	 (C-42-15)30dcd- 2	37.09720334	-113.56884490	F	NAD83	 2645	 20	NGVD29	25.0	
USGS	370550113341901	 (C-42-15)30ddc- 2	37.09720329	-113.57273390	F	NAD83	 2640	 20	NGVD29	40	
USGS	370551113342801	 (C-42-15)30dcc- 1	37.09748100	-113.57523400	F	NAD83	 2650	 20	NGVD29	65	
USGS	370553113345401	 (C-42-15)30cca- 1	37.09803650	-113.58245660	F	NAD83	 2650	 20	NGVD29	50	
USGS	370554113185301	 (C-42-13)28dcd- 1	37.09831655	-113.31550440	F	NAD83	 3340	 20	NGVD29	240	
USGS	370554113220601	 (C-42-14)25ddd- 1	37.09852778	-113.36836100	1	NAD83	 3082.7	 .1	NGVD29		
USGS	370555113320701	 (C-42-15)28dca- 1	37.09859260	-113.53606560	F	NAD83	 2590	 20	NGVD29	188	
USGS	370555113342101	 (C-42-15)30dca- 1	37.09859216	-113.57328950	T	NAD83	 2660.00	 20	NGVD29	5.0	
USGS	370555113344101	 (C-42-15)30cda- 1	37.09859209	-113.57884530	T	NAD83	 2660.00	 20	NGVD29	76.0	
USGS	370556113294500	 (C-42-15)26dda- 1	37.09887088	-113.49661940	F	NAD83	 2940.00	 50	NGVD29	100	
USGS	370556113342101	 (C-42-15)30dca- 2	37.09886994	-113.57328950	T	NAD83	 2660.00	 20	NGVD29	25.0	
USGS	370557113341901	 (C-42-15)30dac- 1	37.09914770	-113.57273390	T	NAD83	 2660.00	 20	NGVD29	17.0	
USGS	370557113342202	 (C-42-15)30dcd- 6	37.09914770	-113.57356730	T	NAD83	 2640.00	 20	NGVD29	20.0	
USGS	370557113342203	 (C-42-15)30dcd- 7	37.09914770	-113.57356730	T	NAD83	 2640.00	 20	NGVD29	16.0	
USGS	370557113342205	 (C-42-15)30dcd- 5	37.09914770	-113.57356730	T	NAD83	 2640.00	 20	NGVD29	20.0	
USGS	370559111461101	 (D-43- 1) 2bdd- 1	37.09970699	-111.77044850	5	NAD83	 4520.00	 10	NGVD29	782	782
USGS	370600111461301	(D-43- 1) 2bdd-1	37.10000000	-111.77027780	U	NAD83					
USGS	370600113341501	 (C-42-15)30dac- 2	37.09998107	-113.57162280	F	NAD83	 2660.00	 20	NGVD29	32.0	
USGS	370600113343601	 (C-42-15)30cdb- 1	37.09998100	-113.57745640	T	NAD83	 2660.00	 20	NGVD29	70.0	
USGS	370600113345501	 (C-42-15)30cbd- 1	37.09998090	-113.58273440	F	NAD83	 2660.00	 20	NGVD29	30.0	
USGS	370601113342401	 (C-42-15)30dbd- 1	37.10025880	-113.57412290	T	NAD83	 2660.00	 20	NGVD29	20.0	
USGS	370602113340301	 (C-42-15)30dad- 1	37.10053666	-113.56828930	T	NAD83	 2670.00	 20	NGVD29	48.0	
USGS	370603113334301	 (C-42-15)29cac- 1	37.10081450	-113.56273350	F	NAD83	 2680.00	20	NGVD29	25.0	
USGS	370604113224601	 (C-42-14)25cdb- 1	37.10187165	-113.38039470	1	NAD83	 3066.2	 .1	NGVD29	118.7	134.0
USGS	370604113341301	 (C-42-15)30dac- 3	37.10109218	-113.57106720	F	NAD83	 2670.00	 20	NGVD29	60.0	
USGS	370605113081002	(C-42-11)30cad-2	37.10138889	-113.13611100	U	NAD83					
USGS	370605113345301	 (C-42-15)30cba- 1	37.10136980	-113.58217880	T	NAD83	 2670.00	 20	NGVD29	16.0	
USGS	370607111403300	 (C-43- 2) 3acb- 1	37.10192994	-111.67655640	F	NAD83	 3990.00	 20	NGVD29	803	
USGS	370608112230001	 (C-43- 5) 2bdd- 1	37.10220660	-112.38408760	S	NAD83	 5340	 20	NGVD29		
USGS	370609111461201	 (D-43- 1) 2bda- 1	37.10248477	-111.77072630	F	NAD83	 4510.00	 20	NGVD29	778	778
USEPA	370609112232701	(C-43- 2) 5bcc-1	37.10250000	-112.39083330	U	NAD83	 5360	 20	NGVD29		
USGS	370609112233101	(C-43- 5) 2bcc-1	37.10250000	-112.39194440	U	NAD83					
USGS	370609113343501	 (C-42-15)30caa- 2	37.10248099	-113.57717860	F	NAD83	 2680.00	 20	NGVD29	36.0	
USGS	370610111402501	 (D-43- 2) 3abd- 1      BLM WELL	37.10276330	-111.67433400	F	NAD83	 4000	 20	NGVD29		
USGS	370610113341801	 (C-42-15)30dbb- 1	37.10275880	-113.57245610	F	NAD83	 2675.00	 20	NGVD29	80	
USGS	370610113343001	 (C-42-15)30dba- 1	37.10275878	-113.57578960	T	NAD83	 2680.00	 20	NGVD29	18.0	
USGS	370610113351901	 (C-42-16)25dab- 1	37.10275860	-113.58940140	F	NAD83	 2700.00	 20	NGVD29	50.0	
USGS	370611109102601	 (D-42-25)28dca- 1	37.10305334	-109.17455370	F	NAD83	 4925.00	40	NGVD29	403	
USGS	370611111461501	(D-43- 1) 2bda-1	37.10305556	-111.77083330	U	NAD83					
USGS	370611113081001	(C-42-11)30cad-1	37.10305556	-113.13611100	U	NAD83					
USGS	370612113341801	 (C-42-15)30adc- 1	37.10331438	-113.57245610	T	NAD83	 2695.00	 20	NGVD29	95.0	
USGS	370612113351001	 (C-42-16)25daa- 1	37.10331420	-113.58690120	T	NAD83	 2690.00	20	NGVD29	115	
USGS	370613113334201	 (C-42-15)29bdc- 1	37.10359228	-113.56245570	T	NAD83	 2720.00	 20	NGVD29	55.0	
USGS	370614109302301	 (D-42-22)28   - 1	37.10388958	-109.50705970	F	NAD83	 4945.00	200	NGVD29		
USGS	370614113351501	 (C-42-16)25add- 1	37.10386970	-113.58829020	T	NAD83	 2700.00	 20	NGVD29	45.0	
USGS	370614113352301	 (C-42-16)25adc- 1	37.10386970	-113.59051250	T	NAD83	 2720.00	 20	NGVD29	50.0	
USGS	370614113372002	 (C-42-16)26bcc- 2	37.10386930	-113.62301400	F	NAD83	 2660.00	 20	NGVD29	78.0	
USGS	370615109052401	 (D-42-26)29adc- 1	37.10416340	-109.09066320	F	NAD83	 4782.00	200	NGVD29		
USEPA	370615111460701	(D-43- 2) 1bda-1	37.10415145	-111.76933740	U	NAD83	 4510	 10	NGVD29		
USGS	370616111540301	 (C-43- 1) 3bac- 1	37.10442876	-111.90156550	F	NAD83	 4420.00	 20	NGVD29	302	302
USGS	370616113221901	 (C-42-14)25dba- 1	37.10450000	-113.37200000	1	NAD83	 3041.9	 .1	NGVD29	118.0	143.6
USGS	370616113350000	 (C-42-15)30bcd- 1	37.10442534	-113.58412330	F	NAD83	 2860.00	 50	NGVD29	150	
USGS	370617109201001	 (D-42-23)25ad - 1	37.10472160	-109.33677890	F	NAD83	 5749.00	200	NGVD29		
USGS	370617113293800	 (C-42-15)25bcc- 1	37.10470420	-113.49467500	F	NAD83	 2920.00	 50	NGVD29	200	
USGS	370617113371101	 (C-42-16)26bcc- 1	37.10470266	-113.62051390	F	NAD83	 2640.00	 20	NGVD29	75.0	
USGS	370617113371801	 (C-42-16)26bcb- 1	37.10470260	-113.62245840	F	NAD83	 2660.00	 20	NGVD29	72.0	
USGS	370617113373301	 (C-42-16)27adb- 1	37.10470258	-113.62662530	F	NAD83	 2680.00	 20	NGVD29	75.0	
USGS	370619111545301	 (C-43- 1) 4bad- 1	37.10526204	-111.91545500	F	NAD83	 4410.00	 20	NGVD29	415	415
USGS	370619113212601	 (C-42-13)30bdd- 1	37.10528056	-113.35718890	H	NAD83	 3080	 10	NAVD88	585	590
USGS	370619113344701	 (C-42-15)30bdb- 1	37.10525870	-113.58051200	F	NAD83	 2700.00	 20	NGVD29	88.0	
USGS	370620109254001	 (D-42-23)30dbd- 1	37.10555560	-109.42844730	F	NAD83	 5068.00	 20	NGVD29	6213	
USGS	370620112231801	 (C-43- 5) 2bbd- 1	37.10553994	-112.38908790	F	NAD83	 5380.00	 20	NGVD29	210	210
USGS	370620113213401	(C-42-13)30bdd-1	37.10555556	-113.35944440	U	NAD83					
USGS	370620113221001	 (C-42-14)25adc- 2	37.10553836	-113.37022780	T	NAD83	 3040.00	 20	NGVD29	165	
